<TICKER>;<PER>;<DATE>;<TIME>;<OPEN>;<HIGH>;<LOW>;<CLOSE>;<VOL>
GAZP;30;20210716;150000;280.8100000;280.9200000;280.6400000;280.7500000;257.870
GAZP;30;20210716;153000;280.7600000;281.0000000;280.3000000;280.5800000;752.360
GAZP;30;20210716;160000;280.6200000;280.7000000;280.0100000;280.0400000;589.000
GAZP;30;20210716;163000;280.0500000;280.8800000;280.0000000;280.8400000;877.570
GAZP;30;20210716;170000;280.8400000;280.8600000;278.8700000;278.9800000;2.254.880
GAZP;30;20210716;173000;278.9700000;279.0000000;278.0000000;278.2300000;2.380.360
GAZP;30;20210716;180000;278.2300000;279.4100000;278.2300000;278.9600000;1.600.610
GAZP;30;20210716;183000;278.9500000;279.2200000;278.4400000;278.7300000;1.593.370
GAZP;30;20210716;190000;278.7300000;279.2500000;278.7300000;279.0000000;907.340
GAZP;30;20210716;193000;279.4700000;279.4700000;278.5500000;279.0200000;315.450
GAZP;30;20210716;200000;279.0100000;279.7000000;278.8500000;279.3800000;251.060
GAZP;30;20210716;203000;279.3800000;279.7400000;279.3300000;279.4600000;114.210
GAZP;30;20210716;210000;279.4600000;279.4700000;278.8200000;279.0000000;179.160
GAZP;30;20210716;213000;279.0700000;279.3300000;278.7500000;279.1600000;175.060
GAZP;30;20210716;220000;279.1600000;279.2700000;278.8100000;278.9500000;89.820
GAZP;30;20210716;223000;279.0600000;279.1400000;278.7300000;278.7300000;89.320
GAZP;30;20210716;230000;278.7900000;278.9800000;278.5200000;278.8600000;164.270
GAZP;30;20210716;233000;278.8600000;278.9000000;278.6100000;278.8700000;173.610
GAZP;30;20210717;000000;278.8000000;280.0000000;278.7400000;279.6500000;453.600
GAZP;30;20210719;103000;277.2600000;277.8600000;275.4900000;276.3000000;5.589.080
GAZP;30;20210719;110000;276.2600000;278.2000000;276.2200000;277.9600000;3.282.980
GAZP;30;20210719;113000;277.8800000;279.5100000;277.6600000;277.8100000;4.306.800
GAZP;30;20210719;120000;277.8100000;278.0500000;276.3200000;276.6500000;2.745.670
GAZP;30;20210719;123000;276.7000000;277.4700000;276.6200000;277.2900000;1.050.550
GAZP;30;20210719;130000;277.2900000;277.3900000;276.2900000;276.9400000;1.473.850
GAZP;30;20210719;133000;276.8900000;277.0000000;276.6000000;276.8000000;744.460
GAZP;30;20210719;140000;276.7600000;277.2500000;276.6800000;277.1000000;1.086.480
GAZP;30;20210719;143000;277.0800000;277.2000000;276.3100000;276.3900000;687.580
GAZP;30;20210719;150000;276.3500000;276.5000000;275.9500000;276.4900000;1.735.710
GAZP;30;20210719;153000;276.4900000;276.8400000;276.0900000;276.8000000;1.383.110
GAZP;30;20210719;160000;276.8000000;277.0000000;275.3200000;276.2400000;2.145.050
GAZP;30;20210719;163000;276.2400000;276.5000000;275.5000000;275.7400000;849.210
GAZP;30;20210719;170000;275.7400000;276.3500000;275.0000000;275.6000000;2.834.020
GAZP;30;20210719;173000;275.5900000;275.7000000;273.5300000;274.1400000;3.208.980
GAZP;30;20210719;180000;274.1400000;274.7200000;273.1500000;274.6100000;3.218.800
GAZP;30;20210719;183000;274.5200000;274.9700000;274.1900000;274.2600000;1.035.010
GAZP;30;20210719;190000;274.2800000;274.9700000;274.1900000;274.9700000;1.378.050
GAZP;30;20210719;193000;274.5000000;275.0000000;274.3400000;274.7600000;415.370
GAZP;30;20210719;200000;274.7600000;274.8000000;273.7000000;274.1000000;597.960
GAZP;30;20210719;203000;274.0900000;274.4700000;273.9200000;274.4100000;183.440
GAZP;30;20210719;210000;274.3300000;274.6900000;274.3200000;274.4000000;208.610
GAZP;30;20210719;213000;274.3900000;274.7600000;274.3000000;274.4100000;167.720
GAZP;30;20210719;220000;274.5000000;274.5000000;273.9900000;274.1600000;233.550
GAZP;30;20210719;223000;274.2700000;274.4500000;273.7600000;273.7800000;335.590
GAZP;30;20210719;230000;273.7600000;274.1700000;273.5000000;274.0100000;429.040
GAZP;30;20210719;233000;274.1200000;275.9100000;274.1200000;275.0400000;877.680
GAZP;30;20210720;000000;275.0400000;275.8400000;274.9200000;275.5100000;332.230
GAZP;30;20210720;103000;276.7900000;278.1100000;276.0400000;278.1100000;4.934.850
GAZP;30;20210720;110000;278.1100000;278.6800000;276.9900000;277.2400000;2.506.020
GAZP;30;20210720;113000;277.2400000;278.1700000;275.8800000;276.6000000;2.027.350
GAZP;30;20210720;120000;276.6000000;277.2200000;275.7900000;276.3500000;1.260.130
GAZP;30;20210720;123000;276.2900000;276.5000000;275.3100000;275.9500000;1.193.600
GAZP;30;20210720;130000;275.9300000;276.1800000;275.0100000;275.2600000;808.130
GAZP;30;20210720;133000;275.2600000;275.9600000;274.8500000;275.6000000;1.146.800
GAZP;30;20210720;140000;275.6000000;275.6000000;274.5300000;274.5800000;579.680
GAZP;30;20210720;143000;274.6900000;275.0500000;274.2800000;274.9300000;591.830
GAZP;30;20210720;150000;274.9400000;275.2700000;274.4200000;274.8500000;624.190
GAZP;30;20210720;153000;274.8500000;275.1500000;274.4600000;275.0600000;533.200
GAZP;30;20210720;160000;275.0800000;275.2000000;273.3700000;273.8000000;1.812.480
GAZP;30;20210720;163000;273.7000000;274.5700000;273.5500000;273.6100000;668.810
GAZP;30;20210720;170000;273.6400000;274.6800000;273.1000000;274.5200000;1.919.520
GAZP;30;20210720;173000;274.6000000;276.5500000;274.5000000;275.8700000;2.076.780
GAZP;30;20210720;180000;275.9100000;277.0000000;275.4000000;275.9000000;1.771.760
GAZP;30;20210720;183000;275.9000000;276.5700000;275.4100000;275.7200000;1.854.990
GAZP;30;20210720;190000;275.7300000;275.8000000;275.0000000;275.0000000;1.879.220
GAZP;30;20210720;193000;275.7700000;276.0000000;275.2500000;275.9500000;216.910
GAZP;30;20210720;200000;275.9500000;276.6900000;275.8600000;276.3600000;421.800
GAZP;30;20210720;203000;276.3500000;276.9800000;276.3000000;276.4900000;486.760
GAZP;30;20210720;210000;276.4900000;276.7200000;276.3000000;276.4100000;90.460
GAZP;30;20210720;213000;276.5100000;277.1700000;276.4400000;277.0500000;268.650
GAZP;30;20210720;220000;277.0000000;277.5000000;276.9600000;277.4700000;217.330
GAZP;30;20210720;223000;277.4700000;277.4800000;277.0700000;277.3700000;193.040
GAZP;30;20210720;230000;277.3700000;277.5500000;277.2200000;277.4100000;305.560
GAZP;30;20210720;233000;277.3900000;277.9000000;277.3800000;277.9000000;263.590
GAZP;30;20210721;000000;277.9000000;277.9000000;277.1000000;277.3000000;371.090
GAZP;30;20210721;103000;277.5400000;278.3400000;276.0000000;277.2900000;4.473.210
GAZP;30;20210721;110000;277.2900000;278.2600000;277.2200000;278.1300000;2.370.940
GAZP;30;20210721;113000;278.1300000;279.9800000;278.0100000;279.8600000;4.478.780
GAZP;30;20210721;120000;279.9100000;279.9800000;279.2000000;279.4100000;3.470.270
GAZP;30;20210721;123000;279.3700000;279.5000000;278.6300000;279.1500000;2.030.900
GAZP;30;20210721;130000;279.0800000;279.3900000;278.6500000;278.7600000;1.096.010
GAZP;30;20210721;133000;278.7000000;278.8000000;278.0700000;278.4700000;1.341.940
GAZP;30;20210721;140000;278.4400000;278.6800000;277.8700000;278.6800000;787.920
GAZP;30;20210721;143000;278.6000000;278.8700000;278.2300000;278.2800000;796.650
GAZP;30;20210721;150000;278.3000000;278.8200000;278.1000000;278.5200000;528.350
GAZP;30;20210721;153000;278.5200000;279.3600000;278.4200000;279.0100000;751.360
GAZP;30;20210721;160000;279.0100000;279.1400000;278.4700000;278.7400000;716.450
GAZP;30;20210721;163000;278.7000000;278.9000000;278.4300000;278.5300000;589.410
GAZP;30;20210721;170000;278.5400000;279.0300000;278.5000000;278.7100000;835.440
GAZP;30;20210721;173000;278.7100000;279.5600000;278.0000000;278.1700000;1.685.430
GAZP;30;20210721;180000;278.1600000;278.5500000;277.7500000;278.3500000;1.170.020
GAZP;30;20210721;183000;278.3500000;278.8000000;278.0000000;278.2000000;928.440
GAZP;30;20210721;190000;278.2000000;278.4500000;277.8000000;277.8800000;1.574.900
GAZP;30;20210721;193000;277.8900000;278.9900000;277.8900000;278.8900000;301.030
GAZP;30;20210721;200000;278.8900000;279.2700000;278.7100000;279.0200000;448.750
GAZP;30;20210721;203000;279.0200000;279.2700000;278.9500000;279.2200000;231.830
GAZP;30;20210721;210000;279.2400000;279.7000000;279.0000000;279.5000000;336.050
GAZP;30;20210721;213000;279.5000000;279.6300000;279.0500000;279.2500000;199.190
GAZP;30;20210721;220000;279.2300000;280.4900000;279.0100000;280.3100000;480.720
GAZP;30;20210721;223000;280.3900000;284.7500000;280.2700000;283.6400000;3.878.520
GAZP;30;20210721;230000;283.6200000;285.0100000;283.1500000;284.4300000;2.581.290
GAZP;30;20210721;233000;284.4300000;284.5400000;282.7900000;283.2900000;1.747.660
GAZP;30;20210722;000000;283.3600000;283.8100000;282.7000000;282.9000000;1.223.710
GAZP;30;20210722;103000;283.5000000;284.3800000;281.2100000;281.5900000;8.361.670
GAZP;30;20210722;110000;281.6900000;284.7000000;281.5100000;283.9000000;4.949.800
GAZP;30;20210722;113000;284.0000000;285.0900000;283.5400000;283.9900000;5.589.280
GAZP;30;20210722;120000;283.9800000;284.4700000;283.2100000;284.3100000;1.783.600
GAZP;30;20210722;123000;284.3000000;284.7700000;283.7000000;284.2900000;2.259.060
GAZP;30;20210722;130000;284.2900000;284.4700000;283.4600000;283.9500000;1.187.200
GAZP;30;20210722;133000;283.9100000;284.0400000;282.9600000;283.1900000;1.560.520
GAZP;30;20210722;140000;283.2000000;283.3700000;282.5300000;282.9900000;1.433.920
GAZP;30;20210722;143000;282.9200000;283.0800000;282.0100000;282.0500000;1.034.640
GAZP;30;20210722;150000;282.0500000;283.2200000;281.9700000;282.9200000;882.390
GAZP;30;20210722;153000;282.9200000;283.1500000;282.7700000;283.0300000;567.950
GAZP;30;20210722;160000;283.0000000;283.0300000;281.6300000;282.0100000;1.192.090
GAZP;30;20210722;163000;282.0000000;282.8000000;281.9000000;282.6000000;932.860
GAZP;30;20210722;170000;282.6000000;282.6500000;281.4400000;281.9000000;1.590.910
GAZP;30;20210722;173000;281.9700000;282.7000000;281.2800000;282.6600000;1.284.210
GAZP;30;20210722;180000;282.6600000;282.9500000;282.0800000;282.0800000;1.022.030
GAZP;30;20210722;183000;282.0800000;283.4200000;282.0800000;283.3300000;1.040.200
GAZP;30;20210722;190000;283.3900000;283.5000000;283.1400000;283.2000000;1.386.050
GAZP;30;20210722;193000;283.1800000;283.6200000;282.6900000;283.1400000;360.550
GAZP;30;20210722;200000;283.1400000;283.5000000;283.0000000;283.3700000;207.440
GAZP;30;20210722;203000;283.4400000;283.7500000;283.3400000;283.4800000;265.040
GAZP;30;20210722;210000;283.4000000;283.5200000;283.3000000;283.4000000;123.020
GAZP;30;20210722;213000;283.4100000;283.4500000;283.3000000;283.4000000;80.500
GAZP;30;20210722;220000;283.3400000;283.4400000;283.3000000;283.4400000;69.020
GAZP;30;20210722;223000;283.4400000;283.4400000;283.0000000;283.3100000;261.210
GAZP;30;20210722;230000;283.2000000;283.5100000;283.2000000;283.4900000;258.800
GAZP;30;20210722;233000;283.4900000;283.5700000;283.3300000;283.4400000;178.070
GAZP;30;20210723;000000;283.4400000;283.6000000;283.0600000;283.2800000;350.100
GAZP;30;20210723;103000;283.0800000;283.6000000;281.9100000;281.9100000;2.560.080
GAZP;30;20210723;110000;281.9500000;282.3900000;281.3600000;281.4300000;1.438.550
GAZP;30;20210723;113000;281.5500000;281.5900000;280.4200000;280.6200000;2.286.000
GAZP;30;20210723;120000;280.7500000;281.3100000;280.3600000;280.6000000;887.220
GAZP;30;20210723;123000;280.6000000;281.1500000;280.2900000;281.0700000;723.050
GAZP;30;20210723;130000;281.0700000;285.0000000;280.9800000;283.3000000;7.600.000
GAZP;30;20210723;133000;283.2800000;283.7500000;282.7600000;283.0000000;1.897.330
GAZP;30;20210723;140000;283.0000000;283.3600000;282.7800000;283.2400000;1.124.200
GAZP;30;20210723;143000;283.2500000;283.3700000;282.3000000;282.4400000;985.230
GAZP;30;20210723;150000;282.4200000;283.3700000;282.3100000;283.0800000;1.179.070
GAZP;30;20210723;153000;283.0800000;283.7800000;282.3700000;282.4800000;1.265.690
GAZP;30;20210723;160000;282.4800000;282.5700000;281.6900000;281.8200000;1.010.620
GAZP;30;20210723;163000;281.8200000;281.9800000;281.0100000;281.2500000;1.362.400
GAZP;30;20210723;170000;281.2600000;281.2600000;279.2500000;279.4100000;4.366.950
GAZP;30;20210723;173000;279.4400000;279.9800000;279.0500000;279.7500000;2.087.540
GAZP;30;20210723;180000;279.8000000;280.2500000;279.4100000;280.1900000;1.622.800
GAZP;30;20210723;183000;280.1800000;280.7100000;279.5000000;280.0800000;2.121.080
GAZP;30;20210723;190000;280.0900000;280.2400000;279.4500000;279.5000000;2.132.320
GAZP;30;20210723;193000;279.4500000;279.8400000;279.4500000;279.6800000;274.660
GAZP;30;20210723;200000;279.6800000;279.8000000;279.6000000;279.7700000;86.000
GAZP;30;20210723;203000;279.7100000;279.8000000;279.6900000;279.7600000;114.740
GAZP;30;20210723;210000;279.7600000;279.9900000;279.6900000;279.9900000;159.250
GAZP;30;20210723;213000;279.9800000;280.4600000;279.9000000;280.0200000;171.740
GAZP;30;20210723;220000;280.0200000;280.1400000;279.6900000;279.8300000;137.960
GAZP;30;20210723;223000;279.8300000;279.8700000;279.6300000;279.7600000;174.090
GAZP;30;20210723;230000;279.6600000;279.7900000;279.5000000;279.6000000;192.650
GAZP;30;20210723;233000;279.6000000;279.7100000;279.5000000;279.6900000;171.070
GAZP;30;20210724;000000;279.6900000;279.6900000;279.5100000;279.5100000;128.080
GAZP;30;20210726;103000;277.3700000;278.9200000;276.9200000;278.2300000;4.175.360
GAZP;30;20210726;110000;278.2300000;278.8000000;277.8500000;278.7400000;871.410
GAZP;30;20210726;113000;278.7200000;278.8000000;276.7000000;277.2500000;1.713.130
GAZP;30;20210726;120000;277.1900000;278.3300000;277.0600000;278.2500000;802.570
GAZP;30;20210726;123000;278.2500000;279.5000000;278.0800000;279.2100000;1.459.320
GAZP;30;20210726;130000;279.2100000;279.4000000;278.8100000;279.2000000;510.710
GAZP;30;20210726;133000;279.2000000;280.1800000;279.1600000;279.7900000;1.235.800
GAZP;30;20210726;140000;279.7900000;280.1000000;279.3400000;279.8100000;959.960
GAZP;30;20210726;143000;279.8100000;280.3300000;279.6000000;280.0800000;1.040.950
GAZP;30;20210726;150000;280.1000000;280.3300000;279.7400000;279.9800000;1.402.460
GAZP;30;20210726;153000;279.9800000;280.4900000;279.9600000;280.0300000;1.687.540
GAZP;30;20210726;160000;280.0300000;280.0300000;278.9300000;279.2400000;1.722.280
GAZP;30;20210726;163000;279.1300000;279.4000000;278.4000000;279.1600000;565.490
GAZP;30;20210726;170000;279.1600000;279.8300000;279.1000000;279.4000000;747.220
GAZP;30;20210726;173000;279.3400000;280.3300000;279.1700000;279.4700000;1.405.820
GAZP;30;20210726;180000;279.4700000;279.8300000;279.0900000;279.2100000;600.190
GAZP;30;20210726;183000;279.1900000;279.9600000;279.1300000;279.8700000;933.390
GAZP;30;20210726;190000;279.8800000;280.2500000;279.5600000;279.6100000;3.190.960
GAZP;30;20210726;193000;279.7900000;280.1800000;279.5200000;279.9700000;259.740
GAZP;30;20210726;200000;279.9900000;280.0700000;279.5300000;279.9500000;229.360
GAZP;30;20210726;203000;280.0700000;280.1700000;279.9700000;280.0800000;121.730
GAZP;30;20210726;210000;280.0800000;280.2800000;280.0700000;280.2800000;113.470
GAZP;30;20210726;213000;280.2700000;280.4900000;280.1000000;280.2000000;214.380
GAZP;30;20210726;220000;280.2000000;280.8900000;280.1300000;280.8000000;519.500
GAZP;30;20210726;223000;280.8000000;280.8900000;280.3800000;280.8100000;238.610
GAZP;30;20210726;230000;280.8100000;280.9600000;280.5200000;280.9100000;252.060
GAZP;30;20210726;233000;280.9200000;281.3700000;280.7900000;281.2900000;239.680
GAZP;30;20210727;000000;281.2900000;281.3300000;280.9300000;281.0500000;140.600
GAZP;30;20210727;103000;280.1900000;280.8300000;278.7000000;278.9000000;3.754.250
GAZP;30;20210727;110000;278.9000000;279.2900000;277.8300000;278.9000000;2.252.380
GAZP;30;20210727;113000;278.9900000;279.4700000;277.9300000;278.8300000;1.708.420
GAZP;30;20210727;120000;278.8600000;279.0900000;278.5700000;278.9300000;887.070
GAZP;30;20210727;123000;278.9300000;279.0300000;278.2500000;278.9800000;1.138.300
GAZP;30;20210727;130000;278.9500000;279.0800000;278.6700000;278.9700000;602.430
GAZP;30;20210727;133000;278.9600000;279.0000000;278.2600000;278.8900000;732.020
GAZP;30;20210727;140000;278.9600000;279.1800000;278.6000000;279.1300000;689.940
GAZP;30;20210727;143000;279.1800000;279.2700000;278.7100000;278.9300000;777.670
GAZP;30;20210727;150000;278.9000000;279.1000000;278.5500000;278.8900000;488.890
GAZP;30;20210727;153000;278.9100000;279.0000000;277.1800000;277.6400000;2.323.570
GAZP;30;20210727;160000;277.6200000;277.8700000;276.8500000;277.6900000;2.307.510
GAZP;30;20210727;163000;277.6900000;277.6900000;277.1100000;277.3300000;930.290
GAZP;30;20210727;170000;277.3300000;277.8900000;276.8400000;277.4500000;1.526.920
GAZP;30;20210727;173000;277.4900000;278.0800000;277.2500000;278.0100000;1.165.890
GAZP;30;20210727;180000;278.0100000;278.1400000;277.3200000;277.8600000;1.180.260
GAZP;30;20210727;183000;277.9200000;278.4300000;277.8000000;277.9600000;1.306.940
GAZP;30;20210727;190000;277.9700000;278.1000000;277.5400000;278.1000000;2.944.530
GAZP;30;20210727;193000;278.1000000;278.2100000;277.3200000;277.9600000;583.110
GAZP;30;20210727;200000;277.9500000;278.4300000;277.8000000;278.1500000;199.210
GAZP;30;20210727;203000;278.1000000;278.2000000;278.0000000;278.0200000;86.120
GAZP;30;20210727;210000;278.0200000;278.2000000;278.0000000;278.1100000;151.350
GAZP;30;20210727;213000;278.1200000;278.4300000;278.0400000;278.3000000;114.810
GAZP;30;20210727;220000;278.3600000;278.4300000;278.2300000;278.3800000;40.150
GAZP;30;20210727;223000;278.3800000;278.4300000;278.3000000;278.4200000;65.310
GAZP;30;20210727;230000;278.3600000;278.8400000;278.3300000;278.6900000;202.500
GAZP;30;20210727;233000;278.6900000;278.7400000;278.3000000;278.3900000;127.590
GAZP;30;20210728;000000;278.3000000;278.3900000;278.0000000;278.0800000;164.680
GAZP;30;20210728;103000;278.0500000;280.1600000;277.7000000;280.0200000;2.397.940
GAZP;30;20210728;110000;280.0800000;280.7600000;279.5700000;279.7800000;1.884.210
GAZP;30;20210728;113000;279.7800000;280.4000000;279.3200000;279.8800000;1.070.770
GAZP;30;20210728;120000;279.8900000;280.5900000;279.7600000;280.3300000;1.249.940
GAZP;30;20210728;123000;280.2900000;280.7100000;280.1200000;280.7000000;851.670
GAZP;30;20210728;130000;280.6900000;280.7100000;280.1900000;280.3600000;572.960
GAZP;30;20210728;133000;280.3500000;280.4500000;279.4700000;279.8800000;969.460
GAZP;30;20210728;140000;279.9000000;280.0700000;279.7500000;279.7500000;621.010
GAZP;30;20210728;143000;279.7800000;279.9800000;279.0400000;279.2500000;573.940
GAZP;30;20210728;150000;279.2500000;279.7900000;279.1500000;279.7700000;566.520
GAZP;30;20210728;153000;279.7700000;280.0500000;279.5500000;279.8700000;544.710
GAZP;30;20210728;160000;279.8700000;280.0800000;279.5600000;279.9100000;453.060
GAZP;30;20210728;163000;279.9000000;280.7000000;279.9000000;280.3100000;1.574.160
GAZP;30;20210728;170000;280.3100000;280.5000000;279.8800000;280.3800000;1.027.170
GAZP;30;20210728;173000;280.3900000;280.9100000;279.9000000;280.4400000;2.040.960
GAZP;30;20210728;180000;280.5100000;281.5900000;280.4600000;281.4500000;4.130.120
